"","geohash","obs","tmin","tmax","days","lat","lng","lat_error","lng_error","time_1","time_2","time_3","time_4","time_5","time_6","time_7","time_8","time_9","time_10","time_11","time_12","time_13","time_14","time_15","time_16","time_17","time_18","time_19","time_20","time_21","time_22","time_23","time_24"
"128","sx8dc733mq3",3748,"2017-10-20 00:00:00","2018-03-26 14:00:00",157.583333333333,42.6889999955893,23.2600005716085,6.70552253723145e-07,6.70552253723145e-07,1.84495893772691,36.2598723266274,21.4490409940481,87.3201325768605,68.4703497448936,24.5475327596068,12.4860625946894,56.9716473342851,99.0182963898405,20.915430621244,48.2522357953712,62.6130936900154,5.87976004462689,53.7209686823189,32.8492727130651,45.1044692425057,4.67318473383784,67.7284825593233,77.0614502253011,71.0351799847558,61.6543309995905,26.6927339602262,22.7664398495108,58.8844859506935
"129","sx8dc73rm2c",2916,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.6900004595518,23.2600005716085,6.70552253723145e-07,6.70552253723145e-07,4.52502479311079,36.7857435252517,53.9162224624306,46.0370187181979,64.535102318041,1.30565615836531,40.2291109552607,85.7943452429026,11.9381873635575,28.4133723704144,45.7548027392477,51.8017070367932,31.8668364547193,99.6166799683124,15.1150768157095,92.8445383207873,21.2866549612954,16.9929074123502,82.8050480224192,67.117747431621,40.1247845729813,20.7334967562929,88.6130476836115,4.31041929405183
"130","sx8dc74gegu",1,"2018-07-26 21:00:00","2018-07-26 21:00:00",0,42.6879995316267,23.2620001584291,6.70552253723145e-07,6.70552253723145e-07,2.41985209286213,13.7594480300322,86.1628896323964,68.64683853928,78.0367340426892,38.0258093122393,78.4953905269504,78.9790938375518,50.2804670715705,21.4641839498654,17.4783851252869,39.6125659579411,75.1544836210087,86.3530902191997,41.8229095870629,18.9822131767869,82.7687674900517,50.4048348870128,67.9939629975706,27.4536452256143,64.1926659736782,28.2210944453254,10.8012734446675,9.63132383767515
"131","sx8dc7m13y3",3238,"2017-10-21 22:00:00","2018-03-26 15:00:00",155.708333333333,42.6889999955893,23.2650002092123,6.70552253723145e-07,6.70552253723145e-07,19.0435176249593,6.70589082874358,2.27080262266099,62.9336665384471,15.0112446630374,11.1676231026649,1.77644446957856,56.1227797996253,41.143638594076,10.2866068016738,75.6941728061065,20.8551894407719,78.4448977792636,26.206021104008,7.33591325115412,33.0678312573582,41.3309259107336,88.516879780218,60.0850413786247,94.981369911693,63.5180376237258,2.88500068709254,6.79456419311464,86.9181513087824
"132","sx8dc7mz30f",3146,"2018-03-26 15:00:00","2018-08-16 13:00:00",142.916666666667,42.6900004595518,23.2659993320704,6.70552253723145e-07,6.70552253723145e-07,44.589614472352,65.9852988319471,12.0337007567286,39.0463993884623,99.7414251323789,61.8164136772975,78.2954380381852,67.6000184612349,0.033444375731051,26.4776634750888,66.8391426326707,45.7322888309136,22.6788165513426,73.4069740632549,76.7350165173411,39.32789277751,35.2346065687016,94.0872273407876,45.27619543951,88.5248899227008,73.291970975697,45.2094127656892,59.2949973419309,69.5576478727162
"133","sx8dc9c6ve5",1869,"2018-01-05 17:00:00","2018-03-26 14:00:00",79.8333333333333,42.6810003072023,23.2710003107786,6.70552253723145e-07,6.70552253723145e-07,8.72932430356741,9.02909145224839,10.5580893112347,27.8983126860112,25.8800385054201,82.7806329121813,60.691012465395,32.2956388117746,32.1465719724074,1.64612182416022,46.977952378802,5.83512547891587,19.0023554256186,73.0911374790594,81.6403865581378,6.56256785150617,94.4899535970762,80.3412086097524,7.30172959156334,20.0313349254429,26.7193228937685,71.1932005127892,92.8392535075545,57.2496555512771
"134","sx8dc9j5d17",2020,"2017-12-28 22:00:00","2018-03-26 15:00:00",87.6666666666667,42.6769997924566,23.2759999483824,6.70552253723145e-07,6.70552253723145e-07,53.6727517610416,64.5558977266774,65.1322495657951,74.9725982546806,89.0591483796015,55.1167948869988,57.1080688387156,49.0039066178724,16.9060097308829,26.1773714097217,7.57894755806774,45.9488912019879,62.435087445192,74.6668979991227,15.3188407421112,76.3985413825139,72.2067202907056,66.0140294348821,65.7648089807481,7.92191184591502,38.7773539405316,4.87691606394947,58.6465296102688,47.9764592600986
"135","sx8dc9m165g",1575,"2018-03-26 15:00:00","2018-06-18 19:00:00",84.1666666666667,42.6780002564192,23.2759999483824,6.70552253723145e-07,6.70552253723145e-07,58.6828256258741,48.4250966925174,23.2206753222272,29.1213616495952,69.7051825467497,22.5776012754068,83.6648803669959,5.65737232100219,73.2870298903435,38.8571446761489,79.9334435490891,97.3240874940529,17.6604282576591,44.3830686155707,29.968477319926,35.8293665573001,9.86532801762223,32.8401904786006,27.643376798369,0.349688879214227,44.6411559358239,5.85572514683008,8.95959385670722,36.3414627499878
"136","sx8dcb2snxg",3809,"2017-10-17 16:00:00","2018-03-26 14:00:00",159.916666666667,42.6730006188154,23.2809995859861,6.70552253723145e-07,6.70552253723145e-07,24.5014232117683,83.880187664181,23.1317189056426,26.9700133008882,82.7102133771405,6.46658234763891,47.2832697210833,57.5788624351844,41.0408921539783,82.1169315837324,11.8132346309721,20.7045357907191,42.5773818045855,76.2599005829543,32.4654115363955,95.8781764609739,79.3338214745745,11.7246951442212,0.837466167286038,70.8050171146169,97.3112374078482,45.4701098846272,93.3167479233816,82.5152977835387
"137","sx8dcb96jfj",3309,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.6739997416735,23.2820000499487,6.70552253723145e-07,6.70552253723145e-07,9.63790623936802,18.1838961318135,74.6565001085401,8.51649174001068,98.4698769636452,27.2691209800541,61.4422384882346,15.1797195198014,74.8008371097967,36.390517372638,82.6179806375876,85.2348496904597,50.4844567272812,49.8998526949435,24.4261619634926,97.2826403100044,36.3905837992206,24.9285788275301,51.6624115873128,48.2683848589659,48.7894721329212,0.574367423541844,86.0992626985535,58.1353228539228
"138","sx8dcbd12m7",912,"2018-01-02 00:00:00","2018-02-08 23:00:00",37.9583333333333,42.6738884299994,23.2827913016081,6.70552253723145e-07,6.70552253723145e-07,73.0947666801512,15.7866945723072,97.9706453857943,2.2580279968679,62.0492387795821,23.1887781759724,81.3501306576654,68.4078211663291,5.97795811481774,75.1767284004018,67.9742222651839,26.2613196624443,32.8335671918467,36.8894184008241,92.2165516065434,60.2298379642889,97.4244145676494,76.2556410161778,30.6664841715246,92.4058244330809,93.2511726161465,97.2085271496326,34.7466202452779,98.667568154633
"139","sx8dcbdfhd0",454,"2018-07-02 20:00:00","2018-08-16 15:00:00",44.7916666666667,42.6739997416735,23.2839996367693,6.70552253723145e-07,6.70552253723145e-07,41.3931695744395,74.5858759386465,95.3115071402863,96.9063686905429,76.6107952455059,45.4514629207551,79.2919889558107,60.388992773369,57.750799972564,29.9377645831555,87.8068996127695,3.8329606410116,82.1645964868367,37.4373188707978,86.7021890589967,17.1696259174496,22.9491834761575,2.5274595245719,48.6380370566621,84.8953229142353,72.0409290865064,7.87806899752468,70.9055792540312,87.0143445441499
"140","sx8dcbfvsx0",1409,"2018-04-04 16:00:00","2018-06-02 21:00:00",59.2083333333333,42.6760006695986,23.2839996367693,6.70552253723145e-07,6.70552253723145e-07,91.3373594172299,63.7353694764897,83.5123723372817,88.7297583278269,34.5369413262233,73.7865461967885,41.1862132372335,27.7535519329831,62.4351806938648,46.9725301722065,91.5038413833827,30.4581420728937,62.0781207457185,73.7598001025617,79.1798344580457,30.132478964515,26.6986133065075,72.0751750748605,93.1555668124929,84.5987489912659,36.0702042933553,1.42323889303952,59.9500982556492,38.6456913081929
"141","sx8dcbjy3tr",7865,"2017-09-06 23:00:00","2018-08-16 15:00:00",343.666666666667,42.6720001548529,23.288000151515,6.70552253723145e-07,6.70552253723145e-07,12.802903004922,29.0689496090636,93.8462145859376,96.7228769091889,96.0742934141308,74.9462042935193,55.8952873339877,78.2117700902745,35.4561792919412,16.0522785503417,89.7403387352824,67.045737686567,30.3700238699093,33.6411035154015,11.3969187717885,46.3455668650568,24.7847841586918,42.4166607670486,54.7391169937328,65.6218156218529,33.3585721673444,75.2187515143305,16.4577412884682,48.6953776096925
"142","sx8dcbwd141",406,"2018-03-09 16:00:00","2018-03-26 14:00:00",16.875,42.6739997416735,23.2890006154776,6.70552253723145e-07,6.70552253723145e-07,95.6656261114404,32.684393459931,70.1139142736793,30.2867865888402,52.0061482209712,18.2308295508847,61.3964423304424,39.9869801476598,27.9560443712398,50.5430154036731,81.3640101347119,82.7392820967361,69.1049336688593,85.5703962268308,79.6628597890958,12.5143053941429,54.9748091259971,10.5292001040652,62.1604294050485,83.0950019415468,26.4859714079648,74.2229742463678,46.0288768168539,78.9160441840068
"143","sx8dcbx6064",3311,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.6739997416735,23.2899997383356,6.70552253723145e-07,6.70552253723145e-07,58.6279450682923,68.1641270406544,99.6703279437497,22.9721943615004,44.3891953211278,65.1177951600403,27.5214286986738,12.4391739489511,73.0203506071121,25.2007260918617,55.1382374949753,70.9875610889867,72.6974673802033,42.6499551627785,85.5595611268654,54.5154412044212,38.3685988606885,94.1582313040271,67.3156411619857,20.7750245695934,48.6987589858472,46.7010289430618,0.805428577587008,71.0430671693757
"144","sx8dccpgx9k",4203,"2017-09-06 23:00:00","2018-03-17 20:00:00",191.916666666667,42.6769997924566,23.2910002022982,6.70552253723145e-07,6.70552253723145e-07,1.46453885827214,74.3756189709529,57.777246995829,76.6332377213985,15.1238513179123,58.5454842541367,12.9762376425788,78.6892503267154,75.7085360120982,96.906738076359,77.5120610371232,83.3954031113535,17.5330290338024,65.4332436155528,90.6443573534489,36.8335551582277,99.8246882576495,3.0083583202213,92.5485961139202,59.0926263015717,87.2426712652668,62.6239825272933,91.3649119669572,69.3397653987631
"145","sx8dcctj42t",828,"2018-02-19 23:00:00","2018-03-26 14:00:00",34.5833333333333,42.6799998432398,23.2869996875525,6.70552253723145e-07,6.70552253723145e-07,80.4332783678547,72.0254100393504,84.1759698931128,41.9118534075096,64.2681992612779,83.8558101095259,9.98076300602406,47.7163724135607,41.6459327097982,72.3835211480036,93.8117140904069,16.2849828368053,92.911360389553,22.66611228697,60.6756845954806,52.9596758075058,97.8618039516732,81.6544188885018,97.6174335926771,99.4652756024152,41.1347758257762,50.3253234317526,83.0761808902025,0.207998184487224
"146","sx8dcctv18x",6103,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.6799998432398,23.288000151515,6.70552253723145e-07,6.70552253723145e-07,79.0986169595271,87.281515612267,20.9132110700011,4.22364356927574,79.1803447296843,54.1197117418051,24.5565092656761,33.653281792067,82.7548743458465,9.10249950829893,5.94258233904839,77.9740614583716,38.4272457333282,17.4760680180043,60.9076890395954,94.2839921219274,67.8597880993038,50.4820326343179,37.2159947641194,17.2573935473338,33.2328706979752,99.5498662116006,29.6873554121703,2.19435088802129
"147","sx8dccvfcep",4719,"2017-09-06 23:00:00","2018-03-26 14:00:00",200.625,42.6810003072023,23.288000151515,6.70552253723145e-07,6.70552253723145e-07,91.6695159859955,23.8816359546036,99.7365611838177,78.0368977924809,22.6820904761553,53.615506994538,74.5204177685082,11.5005755797029,88.6449143989012,11.2595999613404,70.9747401298955,44.2421818850562,21.526776230894,57.7514851698652,51.6707909991965,34.2974898638204,8.90594816301018,63.0760689731687,34.4246463850141,40.1496780337766,27.360331453383,66.4033902576193,68.560299044475,81.5280211158097
"148","sx8dccxm02d",3154,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.6799998432398,23.2899997383356,6.70552253723145e-07,6.70552253723145e-07,82.8090563882142,80.1277732942253,31.6259784623981,0.0262677436694503,73.6111248610541,82.4752252781764,65.0287409545854,73.6873079324141,3.47918814513832,57.240325352177,67.5596894696355,82.1666229283437,86.0172399086878,29.6034012222663,82.5272050220519,7.21526157576591,94.724085717462,23.9438822725788,15.5377170536667,91.4844326907769,61.1205628607422,28.7616311106831,65.5834309291095,6.90014124847949
"149","sx8dccydc51",2411,"2017-12-07 00:00:00","2018-03-26 15:00:00",109.583333333333,42.6810003072023,23.2890006154776,6.70552253723145e-07,6.70552253723145e-07,57.882029004395,13.2265521911904,48.0213195085526,17.2861547674984,81.7172274691984,50.5259421188384,64.3397105624899,84.1565629001707,6.82943218853325,3.98122905753553,69.5099036907777,32.1008005877957,58.1584319472313,63.603699975647,92.9275831906125,94.7261993540451,24.1293275728822,19.2809378728271,29.3256358010694,26.2906607007608,75.0336507102475,44.0833056578413,20.0080410111696,91.6535146301612
"150","sx8dcd40svk",2913,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.6819994300604,23.2719994336367,6.70552253723145e-07,6.70552253723145e-07,75.5814280593768,15.35076610744,53.9141817484051,45.487010688521,90.0643463479355,73.2982191257179,27.5917222956195,13.2654916029423,71.3487287983298,74.255912960507,23.5140718752518,98.6128025921062,39.4300360698253,26.0411447379738,29.5947317732498,15.7227156218141,85.4466935852543,64.8063103668392,17.3332192469388,21.9072581036016,28.5154527053237,31.8434553686529,91.6081570321694,29.0127127431333
"151","sx8dcd8xyr1",2366,"2018-03-30 11:00:00","2018-08-16 15:00:00",139.166666666667,42.6859999448061,23.2699998468161,6.70552253723145e-07,6.70552253723145e-07,10.4715321445838,14.1577578382567,73.7756092566997,53.0796640785411,67.1351714991033,73.5958422999829,47.2610301803797,55.6053844513372,21.8234338331968,60.9119693282992,82.4562706518918,54.3038747739047,68.8004137948155,53.102551959455,20.4659714829177,87.6980660948902,76.0975532699376,3.023118712008,17.2688361722976,53.3163298619911,94.1148665966466,5.0800860626623,86.1129629192874,4.36729819048196
"152","sx8dcd9rvx5",2401,"2017-12-07 23:00:00","2018-03-25 12:00:00",107.5,42.6859999448061,23.2710003107786,6.70552253723145e-07,6.70552253723145e-07,87.0309820398688,19.2138923332095,58.8140233419836,7.39243892021477,15.8429605420679,63.9297606423497,37.3650133842602,81.8470038240775,83.4675380494446,60.2436529938132,52.5527297984809,99.7146748472005,6.68608036357909,81.9588505662978,12.7375669777393,62.3060605023056,21.1108258459717,52.6433808030561,51.9799240166321,80.7532121893018,41.1073308438063,40.491479751654,78.0797379557043,36.8535441812128
"153","sx8dceydbtw",3303,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.6920000463724,23.277999535203,6.70552253723145e-07,6.70552253723145e-07,30.1225181203336,88.3329478325322,65.1854319497943,12.2971093747765,45.7083561224863,69.1065453691408,57.6506323646754,23.1274338439107,22.2258142195642,65.1275572367013,24.0397150162607,73.0191694572568,43.6098464066163,93.005010462366,14.2704179743305,87.5925166066736,59.2669734265655,95.5594477476552,94.4362503476441,94.1455980762839,61.3956782734022,6.3266099896282,80.9733013855293,55.4387827171013
"154","sx8dcfjy3xz",445,"2018-03-06 00:00:00","2018-03-26 14:00:00",20.5416666666667,42.6829998940229,23.288000151515,6.70552253723145e-07,6.70552253723145e-07,44.1409238846973,27.0279690623283,62.7934627002105,35.5972660705447,39.687163522467,84.7115668468177,86.0817596781999,89.7784115280956,24.8099159915,32.8312618657947,90.9521809779108,32.7334778616205,11.9056868599728,65.8888373756781,17.074507358484,0.0964944018051028,70.8211759570986,95.9080736152828,9.36965888831764,22.9574760422111,37.187607656233,45.5582001945004,78.0436690431088,65.8655975013971
"155","sx8dcfmu3dr",3045,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.6840003579855,23.288000151515,6.70552253723145e-07,6.70552253723145e-07,20.3872179379687,57.4294564779848,69.6327210403979,21.9573496840894,17.3274438595399,61.9822544045746,53.0794647755101,75.2419860335067,7.66598263289779,95.4385912977159,74.7147288871929,10.340466699563,28.1400282168761,96.6286060633138,73.8970032660291,41.1318718688563,62.1538325911388,35.9974280931056,80.918041151017,29.8287877580151,22.3269931972027,98.4041166026145,81.5658636391163,5.52010799292475
"156","sx8dcgffut8",3309,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.6920000463724,23.2839996367693,6.70552253723145e-07,6.70552253723145e-07,38.6691467370838,67.0020050369203,0.464398902840912,63.2906555663794,16.5061974897981,62.845094781369,56.774478033185,32.4377744924277,17.7084358176216,67.6545237889513,6.17427418474108,4.19743545353413,77.4044283200055,31.3120321137831,21.6474699554965,91.7016200721264,6.34810219053179,94.8404235998169,88.4472364094108,45.2683344017714,86.3578784512356,22.5805633468553,35.4164786403999,53.686959692277
"157","sx8dcp5h7qv",237,"2018-02-10 11:00:00","2018-05-29 22:00:00",108.416666666667,42.7101170271635,23.2513370364904,6.70552253723145e-07,6.70552253723145e-07,60.950997332111,50.8907327195629,7.60141008067876,40.1955199427903,78.4220569999889,5.56099417153746,98.9220538176596,34.0441953623667,43.0863619316369,90.3391868807375,70.7500918535516,50.4596770042554,17.4079337855801,99.5210930006579,91.2865231977776,27.7802714612335,16.7676226235926,1.68975149281323,23.1620487757027,32.3898459784687,45.9885387215763,66.7345697758719,88.2931304164231,80.5578836239874
"158","sx8dcp5h7rr",1380,"2018-05-30 12:00:00","2018-08-16 15:00:00",78.125,42.7101197093725,23.2513397186995,6.70552253723145e-07,6.70552253723145e-07,84.5976324984804,23.8243056694046,63.8271986274049,29.592087585479,41.6599940974265,20.5187396146357,69.3205616436899,5.658626742661,2.64362443704158,42.4256923142821,81.200871989131,70.7190945046023,32.4654828757048,87.563406676054,5.79527567606419,39.6177406655625,95.7414242206141,71.048771077767,60.6974103720859,24.6117139235139,5.63147419597954,54.6680983854458,68.7423535622656,47.7649600245059
"159","sx8dcrsm62r",4797,"2017-09-06 23:00:00","2018-03-26 15:00:00",200.666666666667,42.7130004018545,23.2639997452497,6.70552253723145e-07,6.70552253723145e-07,89.0049321576953,45.0311009772122,10.9737546881661,6.3052425859496,61.6881664609537,22.6788631174713,81.8148884456605,43.775816494599,45.2835910720751,23.9831848070025,86.2900668289512,57.9867926193401,85.4302603751421,74.6486635413021,74.8862051172182,78.2855965429917,62.513391696848,41.7241927469149,0.975241512060165,18.1035483255982,45.7345743663609,71.7111962847412,39.4900056300685,36.1836073454469
"160","sx8dcru746x",294,"2018-03-26 15:00:00","2018-04-10 00:00:00",14.375,42.7139995247126,23.2639997452497,6.70552253723145e-07,6.70552253723145e-07,24.932445329614,58.3278647856787,72.0910208299756,51.2056463165209,58.3989609731361,36.6136374184862,84.4725855393335,61.9529203511775,83.2362179877236,27.0696396473795,3.4133821260184,23.2321412302554,57.5389680685475,63.860492547974,85.0909343687817,40.7186751021072,59.2134938808158,25.2456980524585,36.87051422894,4.21288902871311,10.7542760204524,97.7307578548789,13.9290643157437,74.4114570086822
"161","sx8dcsjy96m",3765,"2017-10-20 00:00:00","2018-03-26 14:00:00",157.583333333333,42.693999633193,23.2770004123449,6.70552253723145e-07,6.70552253723145e-07,56.7368536023423,68.1887021055445,64.9917932925746,72.6913170656189,17.1163916354999,94.8671395657584,57.4687478598207,25.7871352834627,24.9861947959289,10.9469073358923,37.3089376138523,78.623419906944,79.975705081597,74.0518691251054,11.6144134663045,60.2995027322322,54.6275309054181,58.9352235896513,69.7461307514459,14.889979432337,22.5828428985551,82.6027330942452,58.3921799203381,60.670633520931
"162","sx8dcsn8b8n",4059,"2017-10-06 23:00:00","2018-03-26 14:00:00",170.625,42.693000510335,23.277999535203,6.70552253723145e-07,6.70552253723145e-07,81.4024879364297,86.6497394163162,86.4869719836861,23.4243478626013,79.6831193380058,24.7794232331216,39.8170903325081,59.6686224918813,98.1405607191846,49.6176780201495,8.39366079308093,64.4478883128613,93.3216538047418,58.1839851103723,24.5342848356813,71.4638511417434,26.6106908675283,7.51385728362948,89.515336882323,60.4173761792481,63.4519185172394,63.5132994968444,68.9606213243678,76.4584041200578
"163","sx8dcsnw8dq",3304,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.693999633193,23.277999535203,6.70552253723145e-07,6.70552253723145e-07,30.5342288920656,83.9616966433823,19.1101142670959,23.4864468453452,95.8516096230596,45.3600359149277,4.7163556329906,91.7107616784051,66.4623801829293,31.8586416309699,6.08016508631408,21.5437747305259,90.5499927466735,56.8639046978205,28.8347457535565,99.9924461822957,32.7204219764099,22.66503975261,64.7379571804777,10.8053183415905,20.5123590538278,13.9379575615749,25.1670121215284,29.58012111485
"164","sx8dcsxfpr6",2776,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.6960005611181,23.2800004631281,6.70552253723145e-07,6.70552253723145e-07,21.1367330048233,70.655000791885,94.1141517600045,13.6268353322521,61.7762448033318,22.5559892365709,37.583085289225,5.99718752782792,45.3652779804543,57.1999372914433,58.8598106522113,12.6630890415981,87.6759246457368,47.2477189265192,3.851891704835,99.7052750783041,32.376988325268,29.7320623416454,59.5219942042604,85.1194068789482,82.0840124972165,81.4243335509673,65.1414168765768,29.0501459967345
"165","sx8dctq988y",2555,"2018-04-29 04:00:00","2018-08-16 15:00:00",109.458333333333,42.6999997347593,23.277999535203,6.70552253723145e-07,6.70552253723145e-07,59.6469403943047,80.0171855837107,5.57926557958126,46.5865168720484,70.3813512111083,22.6127703441307,49.0063773700967,92.4519777996466,96.8960135011002,70.9108775714412,18.8937045168132,3.93462616484612,76.835190388374,52.9282303061336,95.5176262184978,55.9583520516753,42.3891238635406,3.09247896075249,25.0817716354504,69.6580903604627,33.524717297405,22.2412776900455,11.1115431645885,56.1730921501294
"166","sx8dctwt0ty",3177,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.7020006626844,23.277999535203,6.70552253723145e-07,6.70552253723145e-07,27.8542060405016,89.4037881167606,80.9778781607747,40.6368251657113,26.7705451929942,88.5902693960816,85.117150307633,72.490405314602,86.5787000162527,51.0769908549264,94.884926546365,69.2229691660032,54.9482827074826,4.9612745642662,13.9365899842232,15.8561878139153,96.8867384828627,11.1570910783485,38.3025962626562,66.1611586343497,50.4392108181491,49.6711176820099,72.7872790768743,15.6815208029002
"167","sx8dctye08n",3471,"2017-10-29 23:00:00","2018-03-26 15:00:00",147.625,42.7029997855425,23.277999535203,6.70552253723145e-07,6.70552253723145e-07,41.004609153606,63.7109553674236,47.5580475991592,1.74538567662239,26.2257060734555,38.2438874104992,77.6223162421957,83.046607975848,66.1750536412001,72.3071837099269,27.2486719535664,22.280669445172,89.6470534149557,65.7065315404907,78.2637747470289,48.0637625558302,4.40372989978641,59.9386258749291,99.6719724265859,27.1334486082196,5.30418157577515,2.03206164296716,49.1982250008732,94.225810165517
"168","sx8dcu1qtfm",3311,"2018-03-26 15:00:00","2018-08-16 15:00:00",143,42.693999633193,23.2820000499487,6.70552253723145e-07,6.70552253723145e-07,24.2146281059831,53.5168468253687,84.4857432646677,84.4444361515343,46.4407277293503,84.2380767222494,4.48644862044603,2.09894371218979,89.0228235628456,88.1435042480007,28.7246003979817,11.1593428999186,38.6596239870414,99.7110264841467,12.1947854291648,25.1407362753525,62.7497690264136,80.1095979753882,4.21984016429633,63.6523595778272,61.3138148328289,90.7723587937653,82.0420583244413,36.3458337495103
"169","sx8dcu2sqsg",3495,"2017-10-10 10:00:00","2018-03-26 14:00:00",167.166666666667,42.6950000971556,23.2809995859861,6.70552253723145e-07,6.70552253723145e-07,44.363207067363,37.7742650453001,35.1559624541551,49.8626820975915,0.749702332541347,1.02185371797532,42.3232399160042,27.4925087112933,62.7487883437425,69.617560156621,91.589164850302,84.8482631146908,22.8986828587949,36.1735003534704,51.6295098699629,55.2236957009882,35.3748888941482,80.3060088073835,75.9908865904436,77.4397668428719,25.7591646863148,64.9362575728446,6.11401405185461,78.0052747344598
"170","sx8dcu3kmuv",3743,"2017-10-21 02:00:00","2018-03-26 14:00:00",156.5,42.6950000971556,23.2820000499487,6.70552253723145e-07,6.70552253723145e-07,81.1324472771958,60.4057204211131,33.6473488714546,13.5326752671972,16.8190711177886,63.9092714525759,64.6596998441964,22.1810057759285,54.0341358399019,82.2721910430118,18.3303480269387,97.3886808147654,62.2937751701102,25.4246958298609,2.78701484203339,71.2706230580807,98.3883903129026,25.533443223685,8.32292786799371,24.4830133160576,95.689621148631,41.6657581459731,81.0150252655149,25.6685773143545
"171","sx8dcu4bu80",3692,"2017-10-23 00:00:00","2018-03-26 14:00:00",154.583333333333,42.693000510335,23.2839996367693,6.70552253723145e-07,6.70552253723145e-07,80.6075124070048,85.6227786047384,19.4278072798625,95.1746404636651,4.69278334639966,92.7575051551685,69.5424529490992,16.537845111452,96.6491512721404,76.1213623685762,27.4640890071169,78.8654032628983,90.9618477104232,26.8334297928959,37.4076656997204,15.3122316813096,97.9026029584929,76.4037681510672,38.1468339357525,89.3914979882538,7.20791043713689,88.7160951038823,43.2260745437816,5.36793419159949
"172","sx8dcunw943",3914,"2017-10-09 01:00:00","2018-03-26 14:00:00",168.541666666667,42.693999633193,23.2890006154776,6.70552253723145e-07,6.70552253723145e-07,47.6122303167358,16.2791405105963,29.2289525037631,80.923667922616,65.8062493428588,50.2317341277376,54.1930072475225,95.0389376608655,51.6021941788495,79.9828787101433,49.18837712612,17.9083831142634,27.3885817732662,43.6345665948465,66.6482434608042,5.756796291098,21.7586766928434,60.4572384152561,30.2051071077585,95.3957747668028,60.6954774353653,50.9740415029228,89.2936741234735,16.9632696779445
"173","sx8dcupq866",2962,"2018-03-26 15:00:00","2018-08-03 20:00:00",130.208333333333,42.693999633193,23.2899997383356,6.70552253723145e-07,6.70552253723145e-07,96.2663716403767,56.626511993818,21.7831376940012,21.8306465540081,82.1496997959912,50.1980807865039,11.8107835063711,19.5232286583632,49.3197524221614,11.3509353715926,80.241521820426,48.5477635404095,41.6415214771405,11.8042794056237,51.9533301703632,83.4135811543092,28.3917543012649,38.9177740318701,84.6762540284544,36.0786694101989,74.5476321317255,51.3511459110305,83.0498559400439,48.8197749247774
"174","sx8dcuzvzsh",4729,"2017-09-06 23:00:00","2018-03-26 14:00:00",200.625,42.6980001479387,23.2910002022982,6.70552253723145e-07,6.70552253723145e-07,70.4760396387428,73.5949340509251,19.3520907778293,29.344053985551,71.5860024327412,49.5418648002669,94.3345018662512,78.2851934898645,97.9922358645126,25.3789901966229,84.0670154429972,86.9562935084105,56.870418600738,25.1163623761386,59.1443608282134,48.4148812480271,84.6196773927659,73.0408746516332,33.0221753334627,21.3121725479141,91.4001188008115,17.544296127744,28.4763517091051,43.7471645651385
"175","sx8dcv9mjvv",3144,"2018-04-04 18:00:00","2018-08-16 15:00:00",133.875,42.7020006626844,23.2820000499487,6.70552253723145e-07,6.70552253723145e-07,40.9005490131676,33.114018314518,34.6549864159897,28.7411506287754,58.536627329886,43.6332126613706,84.064797940664,94.4853455759585,61.9262505555525,27.4121047230437,87.6026025507599,36.5184168564156,43.6329965014011,41.0114892525598,4.73722517490387,74.2224708897993,36.6823028074577,97.1806770656258,18.5424780240282,19.346791296266,28.729579038918,93.6221751151606,5.22775347344577,73.3238359214738
"176","sx8dcwtf33v",592,"2018-02-01 18:00:00","2018-03-25 22:00:00",52.125,42.7070003002882,23.2770004123449,6.70552253723145e-07,6.70552253723145e-07,99.1250310558826,4.12130560725927,94.8858665768057,9.25536379218102,10.5246359249577,30.3833592683077,42.9240732220933,54.2619501240551,32.7348888618872,81.5057590836659,80.3185257827863,17.5822383491322,85.0916203344241,75.8200360229239,3.79257355816662,58.8984218426049,13.8735195621848,85.9397978289053,59.4436852028593,88.886030879803,18.9680212177336,45.0529721099883,32.1491408860311,38.6615586001426
"177","sx8dcwy80sn",1043,"2018-03-26 18:00:00","2018-08-16 07:00:00",142.541666666667,42.7079994231462,23.277999535203,6.70552253723145e-07,6.70552253723145e-07,29.1609204141423,75.2228231867775,68.8477799063548,76.6946302494034,75.7589901098981,61.690557654947,8.00501401536167,60.3223242796957,66.0775726428255,11.6929441690445,96.9348887680098,58.7435961700976,65.4105891706422,62.4990943586454,76.8374190432951,60.4867218295112,89.482301287353,18.9676521578804,73.3934197807685,19.7583755711094,66.6043700883165,18.8184381229803,52.0962812006474,97.0261871116236
